txn_id,auth_id,pan,pan_first6,pan_last4,exp_date,card_brand,card_prod,txn_date,txn_time,txn_datetime,amt,curr,bill_amt,bill_curr,txn_type,proc_code,merch_id,merch_name,mcc,merch_city,merch_state,merch_country,merch_zip,term_id,pos_mode,pos_cond,auth_code,resp_code,resp_msg,avs,cvv,acq_id,acq_bin,iss_bin,net_ref,int_fee,net_fee,rrn,trace,batch,settle_date,fraud_flag,3ds,bank_name,data_source,record_created_at
IDBI0000007999,A00007999,453224******1114,453224,1114,0329,VISA,DEBIT,10/12/2025,23:10:57,,6725.04,INR,,,01,000000,M874354,Merchant Ltd,5691,Lucknow,,IN,912515,T99230,02,00,G777TJ,51,Approved,Y,N,IDBI0001,453224,453224,V474519301,35.49,,R000000007999,007999,9250,11/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.914299
IDBI0000009522,A00009522,812559******0925,812559,0925,0230,VISA,CREDIT,25/12/2025,23:10:58,,9640.54,INR,,,20,000000,M341077,"Shetty, Sarraf and Raj",,,,IN,386442,T94873,02,00,G307EH,51,Insufficient funds,,U,IDBI0001,453221,812559,V163580804,,18.89,R000000009522,009522,6014,26/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000008873,A00008873,453223******0002,453223,0002,0627,VISA,CREDIT,08/12/2025,23:10:57,,5490.32,INR,,,01,000000,M498993,Patla-Krishnamurthy,,Bangalore,,IN,212563,T92012,02,00,R183OR,00,Approved,N,,IDBI0001,453221,453223,V321604314,,,R000000008873,008873,8345,09/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.986934
IDBI0000009771,A00009771,453221******9337,453221,9337,1130,VISA,DEBIT,13/12/2025,23:10:58,,2364.52,INR,,,00,000000,M288084,,5651,Pune,,IN,,T24769,81,00,,05,Approved,N,M,IDBI0001,453222,453221,V349604010,,11.08,R000000009771,009771,1383,14/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.070377
IDBI0000009934,A00009934,453222******5073,453222,5073,0730,VISA,CREDIT,30/12/2025,23:10:58,,5592.77,INR,,,01,000000,M804866,Kala-Apte,5942,Bangalore,,IN,995141,T44572,05,00,N203ER,91,Insufficient funds,Y,M,IDBI0001,453223,453222,V203756559,42.96,,R000000009934,009934,5191,31/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.083647
IDBI0000009732,A00009732,453221******4825,453221,4825,0830,VISA,DEBIT,18/12/2025,23:10:58,,7205.05,INR,,,00,000000,M736315,"Raja, Bhavsar and Savant",4121,Ahmedabad,,IN,407691,T11295,81,00,A600OT,91,Do not honor,Y,M,IDBI0001,453223,453221,V491244002,,10.17,R000000009732,009732,3037,19/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.067016
IDBI0000009411,A00009411,453223******8553,453223,8553,0828,VISA,DEBIT,07/01/2026,23:10:58,,9646.84,INR,,,20,000000,M647941,Suri-Kota,5942,Jaipur,,IN,498575,T21469,81,00,M773KW,51,Approved,U,N,IDBI0001,453224,453223,V634604214,,,R000000009411,009411,1457,28/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.029984
IDBI0000009599,A00009599,453221******4477,453221,4477,0829,VISA,CREDIT,2025-12-31,23:10:58,,-5389.45,INR,,,01,000000,M991729,"Natt, Chand and Dada",5541,Jaipur,,IN,,T92434,05,00,N865HO,05,Insufficient funds,N,U,IDBI0001,453223,453221,V717981718,56.81,,R000000009599,009599,5989,01/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.051332
IDBI0000007740,A00007740,453221******8154,453221,8154,1229,VISA,CREDIT,2025-12-11,23:10:57,,4878.86,INR,,,00,000000,M969330,"Sehgal, Shetty and Magar",,Lucknow,,IN,936978,T18812,81,00,E156LC,91,Insufficient funds,,U,IDBI0001,453224,453221,V263754767,97.25,,R000000007740,007740,6423,12/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.889296
IDBI0000008339,A00008339,453224******3328,453224,3328,0926,VISA,DEBIT,31/12/2025,23:10:57,,6412.91,INR,,,20,000000,M363483,Ganesh-Warrior,7011,Lucknow,,IN,,T33044,02,00,U167PL,14,Do not honor,U,,IDBI0001,453223,453224,V733944338,,13.16,R000000008339,008339,3514,01/01/2026,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.941135
IDBI0000008951,A00008951,453223******5302,453223,5302,0230,VISA,DEBIT,2025-12-25,23:10:57,,7801.61,INR,,,01,000000,M836158,,4121,Mumbai,,IN,,T35825,81,00,X457ZN,00,Insufficient funds,U,M,IDBI0001,453222,453223,V867244684,,9.42,R000000008951,008951,4405,26/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000009397,A00009397,453222******9256,453222,9256,0227,VISA,CREDIT,26/12/2025,23:10:58,,9035.27,INR,,,00,000000,M835476,Dalal PLC,5812,Jaipur,,IN,494681,T23220,05,00,,91,Insufficient funds,N,N,IDBI0001,453223,453222,V318017987,,10.23,R000000009397,009397,3557,27/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.029984
IDBI0000009722,A00009722,453221******2243,453221,2243,1227,VISA,CREDIT,2025-12-14,23:10:58,,2742.47,INR,,,00,000000,M826477,Acharya-Zacharia,,Delhi,,IN,,T48354,02,00,R541IS,05,Do not honor,Y,N,IDBI0001,453221,453221,V664099108,51.47,,R000000009722,009722,6515,15/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.065093
IDBI0000008851,A00008851,453221******3988,453221,3988,0728,VISA,CREDIT,28/12/2025,23:10:57,,7427.41,INR,,,00,000000,M271139,Agrawal-Vora,5999,Delhi,,IN,373919,T19489,81,00,,51,Approved,Y,U,IDBI0001,453221,453221,V756798398,88.17,19.5,R000000008851,008851,5321,29/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.985339
IDBI0000009715,A00009715,453224******8446,453224,8446,1130,VISA,CREDIT,29/12/2025,23:10:58,,2989.97,INR,,,01,000000,M920994,Prasad-Venkataraman,4121,Lucknow,,IN,683310,T18516,81,00,F541XN,05,Insufficient funds,,U,IDBI0001,453221,453224,V317276844,23.91,7.79,R000000009715,009715,6559,30/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.065093
IDBI0000008594,A00008594,453222******7143,453222,7143,0530,VISA,DEBIT,26/12/2025,23:10:57,,9159.87,INR,,,01,000000,M383853,Pillay-Halder,5311,Hyderabad,,IN,610817,T95501,02,00,Y166WD,91,Insufficient funds,,M,IDBI0001,453223,453222,V307620546,,12.85,R000000008594,008594,5014,27/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.965374
IDBI0000008384,A00008384,453221******7834,453221,7834,0827,VISA,CREDIT,2025-12-13,23:10:57,,1731.47,INR,,,01,000000,M350473,Aggarwal-Dass,,Pune,,IN,534200,T59854,02,00,Y780OI,05,Insufficient funds,U,,IDBI0001,453221,453221,V833212375,,,R000000008384,008384,5207,14/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.941135
IDBI0000009370,A00009370,453222******7247,453222,7247,0229,VISA,CREDIT,05/12/2025,23:10:58,,4066.06,INR,,,01,000000,M356087,"Yohannan, Koshy and Kari",5661,Pune,,IN,537942,T82886,05,00,M658RX,91,Insufficient funds,U,,IDBI0001,453223,453222,V389979603,,,R000000009370,009370,9763,06/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.025471
IDBI0000009876,A00009876,453221******1032,453221,1032,0926,VISA,DEBIT,11/12/2025,23:10:58,,-9472.84,INR,,,01,000000,M473777,"Pradhan, Nadkarni and Sathe",5912,Pune,,IN,,T58506,02,00,M754OD,51,Approved,U,N,IDBI0001,453221,453221,V317042831,,14.15,R000000009876,009876,3500,12/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.077137
IDBI0000008550,A00008550,453222******9027,453222,9027,1230,VISA,CREDIT,17/12/2025,23:10:57,,4391.95,INR,,,00,000000,M343519,Ratta-Kale,,Ahmedabad,,IN,,T66308,81,00,T072IC,51,Insufficient funds,,M,IDBI0001,453221,453222,V738180627,,13.66,R000000008550,008550,8220,18/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.960367
IDBI0000007900,A00007900,730673******5080,730673,5080,1030,VISA,CREDIT,2026-01-01,23:10:57,,8235.41,INR,,,00,000000,M684226,Choudhary-Yohannan,,Delhi,,IN,234184,T62793,05,00,A229LY,05,Approved,,,IDBI0001,453223,730673,V547750086,93.08,,R000000007900,007900,6734,02/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.903524
IDBI0000009893,A00009893,453224******6166,453224,6166,0930,VISA,DEBIT,01/01/2026,23:10:58,,8373.11,INR,,,20,000000,M534732,Patla Ltd,4121,Jaipur,,IN,952663,T27393,02,00,Z662KE,51,Approved,,N,IDBI0001,453222,453224,V731071548,86.33,,R000000009893,009893,6901,02/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.080246
IDBI0000007642,A00007642,453222******0965,453222,0965,0928,VISA,CREDIT,18/12/2025,23:10:57,,9386.02,INR,,,20,000000,M596607,Pandya Inc,5812,Mumbai,,IN,795466,T41471,05,00,,91,Do not honor,Y,U,IDBI0001,453223,453222,V281693302,,,R000000007642,007642,3712,19/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.880115
IDBI0000008892,A00008892,453224******6040,453224,6040,1030,VISA,DEBIT,18/12/2025,23:10:57,,5788.3,INR,,,20,000000,M613705,Palla LLC,5541,Jaipur,,IN,,T88684,02,00,Q136YM,91,Insufficient funds,,,IDBI0001,453223,453224,V600077857,46.41,,R000000008892,008892,4114,19/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.989959
IDBI0000008582,A00008582,453221******2950,453221,2950,0229,VISA,DEBIT,25/12/2025,23:10:57,,9336.14,INR,,,20,000000,M950510,Mitter-Biswas,5812,Delhi,,IN,547311,T76398,05,00,T829QN,14,Approved,U,N,IDBI0001,453221,453221,V307158327,59.07,12.02,R000000008582,008582,6924,26/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.960367
IDBI0000009825,A00009825,453221******4190,453221,4190,0230,VISA,CREDIT,05/12/2025,23:10:58,,5879.86,INR,,,20,000000,M320124,Subramanian and Sons,,Hyderabad,,IN,630817,T18218,81,00,A529EO,91,Approved,U,,IDBI0001,453223,453221,V377794614,76.26,,R000000009825,009825,5400,06/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.073887
IDBI0000009294,A00009294,453223******4531,453223,4531,0730,VISA,DEBIT,25/12/2025,23:10:58,,9983.84,INR,,,01,000000,M639385,,5651,Kolkata,,IN,828730,T53350,05,00,,05,Insufficient funds,N,,IDBI0001,453221,453223,V637535174,,10.99,R000000009294,009294,5623,26/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.021232
IDBI0000008530,A00008530,453224******0420,453224,0420,0626,VISA,CREDIT,14/12/2025,23:10:57,,8422.28,INR,,,00,000000,M304424,"Karnik, Bassi and Warrior",5814,Bangalore,,IN,114476,T71956,02,00,C210KE,00,Insufficient funds,,,IDBI0001,453222,453224,V961016188,,13.24,R000000008530,008530,7051,15/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.960367
IDBI0000007966,A00007966,453221******9671,453221,9671,0930,VISA,DEBIT,16/12/2025,23:10:57,,6240.76,INR,,,20,000000,M532449,,5311,Mumbai,,IN,712001,T65592,81,00,L443YE,51,Do not honor,,M,IDBI0001,453223,453221,V439778493,76.82,,R000000007966,007966,3630,17/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.911923
IDBI0000008387,A00008387,453224******3451,453224,3451,0228,VISA,DEBIT,11/12/2025,23:10:57,,9594.74,INR,,,01,000000,M614510,Krishnamurthy and Sons,5691,Delhi,,IN,,T98332,02,00,B469NE,05,Insufficient funds,U,,IDBI0001,453221,453224,V374366142,,,R000000008387,008387,7223,12/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.941135
IDBI0000009280,A00009280,453224******0348,453224,0348,0727,VISA,DEBIT,06/12/2025,23:10:58,,-990.96,INR,,,01,000000,M106735,"Mallick, Pant and Batra",5812,,,IN,446600,T61443,81,00,,00,Insufficient funds,U,U,IDBI0001,453221,453224,V271176205,47.48,2.31,R000000009280,009280,8176,07/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.020223
IDBI0000008887,A00008887,453224******7898,453224,7898,0330,VISA,CREDIT,2026-01-04,23:10:57,,1932.27,INR,,,00,000000,M449757,Tank Ltd,7011,Chennai,,IN,949327,T81196,05,00,Z591RA,00,Do not honor,,N,IDBI0001,453221,453224,V534073854,26.95,2.92,R000000008887,008887,9342,05/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.988444
IDBI0000007923,A00007923,453224******7535,453224,7535,0926,VISA,DEBIT,19/12/2025,23:10:57,,2542.47,INR,,,20,000000,M309195,Varkey Ltd,,Kolkata,,IN,590230,T48585,81,00,Z788WH,51,Insufficient funds,Y,M,IDBI0001,453222,453224,V352894832,,6.65,R000000007923,007923,3210,20/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.907792
IDBI0000009416,A00009416,453222******7585,453222,7585,0928,VISA,DEBIT,2025-12-24,23:10:58,,9573.24,INR,,,20,000000,M128751,Reddy Group,5311,,,IN,197201,T53210,02,00,B513BE,91,Do not honor,,M,IDBI0001,453224,453222,V604628380,,,R000000009416,009416,8070,25/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.029984
IDBI0000009518,A00009518,453222******5370,453222,5370,0530,VISA,DEBIT,05/12/2025,23:10:58,,660.3,INR,,,20,000000,M732843,Char and Sons,5921,Bangalore,,IN,,T85452,02,00,K855CM,14,Do not honor,,N,IDBI0001,453221,453222,V408506142,,,R000000009518,009518,9116,06/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000009666,A00009666,453223******8654,453223,8654,0927,VISA,DEBIT,27/12/2025,23:10:58,,1480.05,INR,,,00,000000,M159543,"Shah, Khanna and Som",5541,Ahmedabad,,IN,919526,T20368,05,00,P742ST,51,Insufficient funds,Y,,IDBI0001,453223,453223,V346781095,58.83,8.5,R000000009666,009666,5369,28/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.060589
IDBI0000008104,A00008104,453221******9670,453221,9670,0230,VISA,CREDIT,2025-12-22,23:10:57,,-1460.96,INR,,,20,000000,M992783,Upadhyay-Kara,5661,Hyderabad,,IN,844129,T26996,02,00,Z320BP,91,Approved,N,U,IDBI0001,453222,453221,V901424637,,10.41,R000000008104,008104,1571,23/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.924581
IDBI0000009848,A00009848,453224******4661,453224,4661,1230,VISA,CREDIT,04/01/2026,23:10:58,,4818.91,INR,,,20,000000,M408439,Chopra-Brahmbhatt,5311,Lucknow,,IN,309998,T68060,05,00,U523WU,91,Insufficient funds,U,M,IDBI0001,453221,453224,V640367498,,,R000000009848,009848,8053,05/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.077137
IDBI0000008169,A00008169,453224******4933,453224,4933,0327,VISA,DEBIT,02/01/2026,23:10:57,,2334.8,INR,,,01,000000,M157648,"Dixit, Walla and Shan",,Pune,,IN,977950,T95276,02,00,X360GX,14,Insufficient funds,Y,N,IDBI0001,453223,453224,V846518837,,7.77,R000000008169,008169,4316,03/01/2026,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.928456
IDBI0000009044,A00009044,453222******7670,453222,7670,1127,VISA,CREDIT,2025-12-08,23:10:58,,6214.24,INR,,,20,000000,M142384,Mangat-Sen,5661,Ahmedabad,,IN,557536,T37816,81,00,,05,Do not honor,,U,IDBI0001,453224,453222,V349281849,67.83,,R000000009044,009044,5397,09/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.001087
IDBI0000009174,A00009174,453222******6818,453222,6818,1230,VISA,CREDIT,10/12/2025,23:10:58,,1081.0,INR,,,00,000000,M605168,,5732,Jaipur,,IN,238107,T18194,05,00,,14,Do not honor,N,,IDBI0001,453221,453222,V868959364,,18.37,R000000009174,009174,4741,11/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.010196
IDBI0000008606,A00008606,453224******0048,453224,0048,0428,VISA,CREDIT,22/12/2025,23:10:57,,748.73,INR,,,01,000000,M868889,Badami-Chauhan,5732,Bangalore,,IN,922023,T73626,05,00,L438KU,51,Do not honor,,N,IDBI0001,453223,453224,V497926198,12.88,,R000000008606,008606,9698,23/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.966391
IDBI0000007875,A00007875,453221******5860,453221,5860,0826,VISA,DEBIT,16/12/2025,23:10:57,,3462.0,INR,,,00,000000,M505737,Mani-Saraf,5691,Hyderabad,,IN,586082,T89058,05,00,B972FQ,00,Approved,N,,IDBI0001,453223,453221,V493556171,,,R000000007875,007875,5888,17/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.901751
IDBI0000009207,A00009207,453223******3995,453223,3995,0127,VISA,CREDIT,2025-12-17,23:10:58,,9644.94,INR,,,00,000000,M727943,,5814,Bangalore,,IN,595233,T90487,81,00,E696CO,00,Approved,,U,IDBI0001,453224,453223,V904064913,,3.62,R000000009207,009207,4717,18/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.010196
IDBI0000007869,A00007869,453221******7903,453221,7903,0527,VISA,CREDIT,2026-01-03,23:10:57,,6526.89,INR,,,00,000000,M425110,"Parikh, Krishnamurthy and Oak",5814,,,IN,871163,T25672,02,00,V554AI,14,Do not honor,U,M,IDBI0001,453224,453221,V444203333,,11.92,R000000007869,007869,7771,04/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.900387
IDBI0000007543,A00007543,453221******4573,453221,4573,0828,VISA,DEBIT,25/12/2025,23:10:57,,-2949.89,INR,,,20,000000,M312241,Doctor-Gara,5912,Ahmedabad,,IN,,T83641,05,00,V899SG,51,Do not honor,N,,IDBI0001,453222,453221,V337601581,,,R000000007543,007543,6551,26/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.870052
IDBI0000007897,A00007897,453222******3130,453222,3130,1228,VISA,CREDIT,02/01/2026,23:10:57,,1834.02,INR,,,00,000000,M404969,,5999,Kolkata,,IN,,T12175,81,00,E986NK,05,Insufficient funds,,N,IDBI0001,453222,453222,V269260098,,,R000000007897,007897,9860,03/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.903524
IDBI0000008192,A00008192,453224******4617,453224,4617,0728,VISA,DEBIT,16/12/2025,23:10:57,,6804.08,INR,,,01,000000,M741561,Raman-Kohli,5661,Lucknow,,IN,116124,T16211,81,00,V194XJ,51,Do not honor,U,M,IDBI0001,453222,453224,V563974916,38.92,,R000000008192,008192,6165,17/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.931058
IDBI0000007813,A00007813,453222******7430,453222,7430,0826,VISA,DEBIT,26/12/2025,23:10:57,,3881.38,INR,,,00,000000,M936786,"Bhagat, Raval and Pall",5661,Kolkata,,IN,365498,T79840,02,00,,05,Insufficient funds,,N,IDBI0001,453224,453222,V431335701,,,R000000007813,007813,2470,27/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.894761
IDBI0000008439,A00008439,453224******9764,453224,9764,0130,VISA,DEBIT,2025-12-19,23:10:57,,-7539.49,INR,,,00,000000,M554422,Shetty and Sons,7011,Kolkata,,IN,219978,T86638,81,00,Z308GN,51,Approved,U,N,IDBI0001,453223,453224,V122367385,,18.2,R000000008439,008439,7487,20/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.953679
IDBI0000007727,A00007727,453222******6520,453222,6520,0530,VISA,DEBIT,30/12/2025,23:10:57,,9836.98,INR,,,00,000000,M770458,Palla Inc,5921,,,IN,955833,T74514,81,00,W318LE,00,Approved,Y,N,IDBI0001,453223,453222,V959611336,15.54,,R000000007727,007727,6774,31/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.888246
IDBI0000007550,A00007550,453224******0525,453224,0525,0826,VISA,DEBIT,2025-12-23,23:10:57,,5299.78,INR,,,20,000000,M186930,Gera Inc,5661,Ahmedabad,,IN,586297,T37630,05,00,J611HY,05,Insufficient funds,N,N,IDBI0001,453221,453224,V401037901,,2.4,R000000007550,007550,1563,24/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.873843
IDBI0000009643,A00009643,453223******4639,453223,4639,0626,VISA,DEBIT,31/12/2025,23:10:58,,3440.66,INR,,,01,000000,M773049,"Raja, Mahajan and Chaudry",,Ahmedabad,,IN,465910,T39406,05,00,P177QS,14,Do not honor,,,IDBI0001,453222,453223,V175615974,99.08,,R000000009643,009643,5039,01/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.056213
IDBI0000008968,A00008968,453223******5782,453223,5782,0426,VISA,CREDIT,02/01/2026,23:10:57,,4457.19,INR,,,01,000000,M355740,Dugal PLC,5921,Lucknow,,IN,433894,T88277,81,00,U024BC,00,Approved,U,U,IDBI0001,453222,453223,V893131506,25.79,,R000000008968,008968,8614,03/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000008285,A00008285,453222******1438,453222,1438,0528,VISA,DEBIT,04/01/2026,23:10:57,,8697.45,INR,,,00,000000,M897463,"Bahri, Agate and Thakur",7011,Jaipur,,IN,884398,T85023,02,00,R438JX,51,Insufficient funds,Y,N,IDBI0001,453221,453222,V626981376,16.1,13.54,R000000008285,008285,2813,05/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.940619
IDBI0000009325,A00009325,453224******3493,453224,3493,0827,VISA,CREDIT,2025-12-12,23:10:58,,8553.58,INR,,,20,000000,M648701,Varkey Group,5921,Delhi,,IN,652462,T42336,02,00,F551OK,00,Insufficient funds,U,N,IDBI0001,453224,453224,V736560248,61.03,,R000000009325,009325,7291,13/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.024303
IDBI0000009872,A00009872,453223******2433,453223,2433,0627,VISA,DEBIT,2025-12-17,23:10:58,,5293.6,INR,,,01,000000,M837631,Krishnan Ltd,,Bangalore,,IN,895132,T39492,05,00,,14,Insufficient funds,Y,,IDBI0001,453223,453223,V776892269,,8.89,R000000009872,009872,2860,18/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.077137
IDBI0000008069,A00008069,453222******5071,453222,5071,0926,VISA,CREDIT,09/12/2025,23:10:57,,2944.17,INR,,,20,000000,M531890,Gara-Parikh,5999,Ahmedabad,,IN,707651,T88097,02,00,,51,Do not honor,,N,IDBI0001,453222,453222,V462277887,,18.85,R000000008069,008069,4809,10/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.919964
IDBI0000009101,A00009101,453224******7070,453224,7070,0430,VISA,CREDIT,20/12/2025,23:10:58,,-5526.66,INR,,,00,000000,M893327,Hayre-Cheema,5541,Pune,,IN,984317,T81248,81,00,W430MZ,91,Insufficient funds,U,U,IDBI0001,453223,453224,V688288071,67.48,5.02,R000000009101,009101,5795,21/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.004488
IDBI0000008847,A00008847,453221******9961,453221,9961,0427,VISA,DEBIT,09/12/2025,23:10:57,,9048.58,INR,,,00,000000,M792359,Dhawan-Rattan,5411,Hyderabad,,IN,912734,T90417,05,00,B465EK,91,Do not honor,N,U,IDBI0001,453222,453221,V247191006,61.68,,R000000008847,008847,8399,10/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.985339
IDBI0000009039,A00009039,453223******7433,453223,7433,0129,VISA,DEBIT,28/12/2025,23:10:58,,9206.83,INR,,,00,000000,M485789,Kuruvilla-Deshpande,5311,Bangalore,,IN,818744,T27071,05,00,Q106ZB,05,Insufficient funds,Y,M,IDBI0001,453222,453223,V214820803,,,R000000009039,009039,1020,29/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.001087
IDBI0000007911,A00007911,453221******7779,453221,7779,0829,VISA,CREDIT,15/12/2025,23:10:57,,-6137.13,INR,,,00,000000,M880072,Sahni Ltd,,Jaipur,,IN,875872,T99079,05,00,O591DB,05,Insufficient funds,U,M,IDBI0001,453222,453221,V944747008,77.11,,R000000007911,007911,3285,16/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.906335
IDBI0000009731,A00009731,453222******3980,453222,3980,1029,VISA,CREDIT,11/12/2025,23:10:58,,1189.73,INR,,,20,000000,M736921,Sandal and Sons,5912,,,IN,388877,T35873,02,00,E442AV,05,Approved,,,IDBI0001,453223,453222,V723863785,,,R000000009731,009731,6896,12/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.067016
IDBI0000008146,A00008146,453223******5203,453223,5203,1029,VISA,DEBIT,19/12/2025,23:10:57,,5951.55,INR,,,20,000000,M320559,Johal-Samra,4121,Pune,,IN,391376,T98539,05,00,O775AI,91,Approved,Y,M,IDBI0001,453223,453223,V651148817,,,R000000008146,008146,4660,20/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.927457
IDBI0000007791,A00007791,882849******6600,882849,6600,0629,VISA,CREDIT,12/12/2025,23:10:57,,6744.17,INR,,,00,000000,M671327,Batta-Wason,,,,IN,392918,T62067,81,00,O731MG,00,Do not honor,,,IDBI0001,453222,882849,V571187629,84.09,,R000000007791,007791,7124,13/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.893764
IDBI0000009631,A00009631,453224******6834,453224,6834,0328,VISA,DEBIT,24/12/2025,23:10:58,,4754.78,INR,,,01,000000,M810890,"Kumar, Ramesh and Bhavsar",,,,IN,469893,T64526,02,00,,00,Insufficient funds,Y,M,IDBI0001,453222,453224,V166636767,80.98,2.92,R000000009631,009631,1653,25/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.055214
IDBI0000007772,A00007772,453222******3260,453222,3260,0428,VISA,CREDIT,10/12/2025,23:10:57,,5523.57,INR,,,00,000000,M460460,De and Sons,,Mumbai,,IN,176669,T39016,81,00,,00,Approved,Y,U,IDBI0001,453221,453222,V300552665,,10.5,R000000007772,007772,5328,11/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.892713
IDBI0000008649,A00008649,453223******8156,453223,8156,0526,VISA,CREDIT,03/01/2026,23:10:57,,2415.17,INR,,,01,000000,M339654,,7011,Kolkata,,IN,516786,T88142,81,00,X331IN,91,Insufficient funds,U,,IDBI0001,453222,453223,V352207507,,,R000000008649,008649,6682,04/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.969520
IDBI0000009402,A00009402,453223******5251,453223,5251,0230,VISA,CREDIT,06/12/2025,23:10:58,,8490.54,INR,,,00,000000,M435302,,5541,,,IN,631532,T55943,05,00,M795KM,14,Insufficient funds,N,,IDBI0001,453223,453223,V862819129,12.55,6.45,R000000009402,009402,3501,07/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.029984
IDBI0000008118,A00008118,147367******4561,147367,4561,0229,VISA,DEBIT,17/12/2025,23:10:57,,5904.17,INR,,,20,000000,M336460,Lad Group,5812,Delhi,,IN,572014,T43635,02,00,W119IA,05,Approved,,N,IDBI0001,453221,147367,V435499255,,,R000000008118,008118,9653,18/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.925350
