txn_reference_number,authorization_id,card_number,card_bin,card_last_digits,card_expiry_mmyy,card_type,card_scheme,transaction_date,transaction_time,transaction_timestamp,transaction_amount,transaction_currency,billing_amount,billing_currency,transaction_type_code,transaction_type_desc,processing_code,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city,merchant_state,merchant_country,merchant_postal_code,merchant_address,terminal_id,pos_entry_mode,pos_condition_code,card_present_flag,auth_code,response_code,response_message,auth_date,avs_result,cvv_result,cvv_provided,acquirer_id,acquirer_bin,issuer_bin,network_reference,interchange_fee,service_tax,network_fee,retrieval_reference_number,trace_number,batch_number,settlement_date,fraud_score,risk_category,3ds_authenticated,3ds_version,bank_name,data_source,record_created_at
CITI0000000625,AUTH00000625,453246******7496,453246,7496,09/29,DISCOVER,DEBIT,2025-11-10,04:30:29,2025-11-10T04:30:29.768858,23973.39,INR,16816.97,INR,0.0,VOID,20000.0,CITI933966,Pillai-Nazareth,5411.0,,Bhopal,Nagaland,GBR,108525.0,,TRM72888,7.0,0.0,Y,A377UL,0,,2025-11-10,U,,Y,CITI0001,453246.0,453246,VISA939899160,23.36,6.95,,REF000000000625,625.0,B7774,2025-11-13,43.0,HIGH,Y,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.768858
CITI0000000626,AUTH00000626,453244******9234,453244,9234,08/31,VISA,CREDIT,2025-11-12,04:30:29,2025-11-12T04:30:29.768858,7705.32,INR,17693.32,,0.0,PURCHASE,90000.0,CITI905688,,5999.0,,Lucknow,Andhra Pradesh,GBR,762432.0,,TRM34863,7.0,1.0,Y,A704HR,0,,2025-11-12,R,,Y,CITI0001,453245.0,453244,VISA418465974,92.75,47.42,,REF000000000626,626.0,,2025-11-14,,,,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.768858
CITI0000000627,AUTH00000627,453243******9760,453243,9760,07/27,DISCOVER,CREDIT,2025-11-08,04:30:29,2025-11-08T04:30:29.768858,16309.97,INR,,,0.0,VOID,10000.0,CITI645166,,5311.0,,Bhopal,Assam,IND,944039.0,,TRM43302,90.0,8.0,N,A818TK,0,,2025-11-08,,,N,CITI0001,453246.0,453243,VISA275618351,,27.77,16.23,REF000000000627,627.0,B3705,2025-11-11,,,N,,CITI,CITI_BANK,2026-01-05T04:30:29.768858
CITI-628,AUTH00000628,453242******8384,453242,8384,10/31,AMEX,DEBIT,2026-01-01,04:30:29,2026-01-01T04:30:29.768858,3324.16,GBP,23194.86,INR,0.0,FAILED,20000.0,CITI870920,Muni Inc,,,Bangalore,Nagaland,IND,989753.0,"67/739, Narasimhan Circle",TRM79574,5.0,0.0,UNKNOWN,A702RH,43,,2026-01-01,S,N,,CITI0001,453244.0,453242,VISA777273457,,30.78,,REF000000000628,628.0,B7033,2025-12-31,9.0,,A,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.768858
CITI0000000629,AUTH00000629,9828678,982867,8678,05/32,MASTERCARD,PREPAID,01/02/2026,04:30:29,2026-01-02T04:30:29.768858,6340.23,USD,,USD,21.0,REFUND,0.0,CITI725495,Banik-Mukherjee,,,,,USA,973264.0,"H.No. 773, Oak Path",TRM68328,5.0,0.0,N,A537WS,83,,2026-01-02,A,M,N,CITI0001,453245.0,982867,VISA901117537,,,15.2,REF000000000629,629.0,B1155,2026-01-03,,,A,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.768858
CITI0000000630,AUTH00000630,453245******1189,453245,1189,06/27,VISA,PREPAID,1999-12-31,23:59:59,1999-12-31T23:59:59,2246.7,INR,5527.7,,1.0,CASH_WITHDRAWAL,20000.0,CITI389455,Rana and Sons,5311.0,,Ahmedabad,Uttarakhand,SGP,,,TRM42224,7.0,1.0,Y,A694KJ,54,,1999-12-31,P,U,Y,CITI0001,453243.0,453245,VISA920282411,,28.49,22.37,REF000000000630,630.0,B5745,2000-01-03,34.0,,U,,CITI,CITI_BANK,2026-01-05T04:30:29.768858
CITI0000000631,AUTH00000631,453244******8245,453244,8245,10/27,DISCOVER,CREDIT,2025-12-26,04:30:29,2025-12-26T04:30:29.768858,11918.24,INR,,,21.0,PREAUTH,0.0,CITI815476,"Virk, Bahl and Mohan",5912.0,,Pune,Uttarakhand,ARE,,,TRM73246,10.0,8.0,N,A286MJ,0,,2025-12-26,A,,N,CITI0001,453246.0,453244,VISA928619305,57.81,16.91,,REF000000000631,631.0,B3325,2025-12-27,,HIGH,,,CITI,CITI_BANK,2026-01-05T04:30:29.768858
CITI0000000632,AUTH00000632,3854405,385440,4405,01/31,VISA,CREDIT,2024-03-31,04:30:29,1970-01-01T00:00:00,15130.76,INR,,,0.0,VOID,10000.0,,Chand Inc,5541.0,,Bangalore,,USA,294166.0,"H.No. 180, Chad Ganj",TRM80889,90.0,2.0,Y,A953ZK,0,,2024-03-31,Y,S,,CITI0001,453245.0,385440,VISA209427406,,42.57,27.02,REF000000000632,632.0,B4835,2024-04-01,,,A,,CITI,CITI_BANK,2026-01-05T04:30:29.768858
CITI0000000633,AUTH00000633,817402******9300,817402,9300,01/30,AMEX,CREDIT,2025-12-29,04:30:29,2025-12-29T04:30:29.768858,3590.46,INR,6380.46,,20.0,CASH_WITHDRAWAL,90000.0,CITI691252,Chaudhuri-Kapur,7523.0,,,,ARE,565146.0,,TRM67702,2.0,0.0,N,A734BI,0,,2025-12-29,A,M,,CITI0001,453243.0,817402,VISA600927368,47.48,,,REF000000000633,633.0,B2729,2026-01-01,,,N,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.768858
CITI0000000634,AUTH00000634,453246******5375,453246,5375,07/32,DISCOVER,DEBIT,2025-11-23,04:30:29,2025-11-23T04:30:29.768858,234.28,INR,,,21.0,REFUND,0.0,CITI629587,Modi-Doshi,6011.0,,Delhi,Gujarat,IND,634687.0,"87
Thaman Marg",TRM10866,5.0,0.0,N,A151DC,0,,2025-11-23,S,S,N,CITI0001,453242.0,453246,VISA126424622,199.13,,15.71,REF000000000634,634.0,B7633,2025-11-24,,,A,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.770987
CITI0000000635,AUTH00000635,453246******0580,453246,580,09/24,AMEX,CREDIT,2026-05-01,04:30:29,2026-05-01T04:30:29.770987,-423.87,INR,,,9.0,PURCHASE,0.0,CITI815745,"Deshpande, Minhas and Manda",,,Indore,,ARE,,,TRM85210,2.0,0.0,N,A657GS,59,,2026-05-01,,N,Y,CITI0001,453245.0,453246,VISA547067046,66.4,12.94,,REF000000000635,635.0,B7933,2026-05-04,40.0,MEDIUM,,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.770987
CITI0000000636CITI0000000636,AUTH00000636,622258******6171,622258,6171,99/99,MASTERCARD,CREDIT,2025-12-14,04:30:29,2025-12-14T04:30:29.770987,18266.39,INR,20520.85,,21.0,VOID,90000.0,CITI112383,"Kanda, Brar and Kaul",,,Bhopal,Tamil Nadu,USA,561135.0,,TRM95872,2.0,0.0,N,A079YL,76,,2025-12-14,E,M,,CITI0001,453242.0,622258,VISA110544208,10.16,,,REF000000000636,636.0,,2025-12-16,,,,,CITI,CITI_BANK,2026-01-05T04:30:29.770987
CITI0000000637,AUTH00000637,453241******9669,453241,9669,06/32,VISA,DEBIT,2025-11-19,04:30:29,2025-11-19T04:30:29.770987,22044.35,INR,19175.88,,20.0,PURCHASE,10000.0,CITI446335,,7523.0,,Chandigarh,Tamil Nadu,USA,,,TRM33878,90.0,0.0,N,A478TZ,0,,2025-11-19,N,,Y,CITI0001,453244.0,453241,VISA724679430,116.42,,19.19,REF000000000637,637.0,B9747,2025-11-21,,MEDIUM,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.770987
CITI,AUTH00000638,000000******0000,0,0,02/22,MASTERCARD,CREDIT,2025-11-30,04:30:29,2025-11-30T04:30:29.770987,16701.58,GBP,,,21.0,PREAUTH,0.0,CITI860433,,5812.0,,,Haryana,SGP,,"549, Saran Nagar",TRM66857,2.0,8.0,Y,A257EA,0,,2025-11-30,,P,N,CITI0001,453243.0,0,VISA144524379,23.71,,18.38,REF000000000638,638.0,B2701,2025-12-01,,,A,,CITI,CITI_BANK,2026-01-05T04:30:29.770987
CITI0000000639,AUTH00000639,453243******6288,453243,6288,06/31,MASTERCARD,CREDIT,2026-01-04,04:30:29,2026-01-04T04:30:29.770987,17148.41,INR,16173.86,,9.0,,10000.0,CITI424329,Loke PLC,,,Mumbai,Maharashtra,ARE,,,TRM67407,90.0,6.0,N,A903CE,0,,2026-01-04,,N,N,CITI0001,453245.0,453243,VISA293020935,80.83,29.22,17.43,REF000000000639,639.0,B7175,2026-01-05,,,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.770987
CITI0000000640,AUTH00000640,453242******2717,453242,2717,12/32,VISA,PREPAID,2024-05-30,04:30:29,2024-05-30T04:30:29.770987,3050.47,INR,22081.05,USD,20.0,PURCHASE,0.0,CITI406474,Shenoy LLC,,,Chandigarh,Assam,IND,283897.0,,TRM71719,5.0,6.0,Y,A667GM,0,,2024-05-30,Y,M,,CITI0001,453241.0,453242,VISA465599742,,45.86,,REF000000000640,640.0,,2024-06-01,18.0,LOW,U,2.2,CITI,CITI_BANK,2026-01-05T04:30:29.770987
,AUTH00000641,999999******9999,999999,9999,05/26,VISA,PREPAID,2025-12-29,04:30:29,2025-12-29T04:30:29.770987,-5382.14,AED,17338.08,,20.0,PURCHASE,0.0,CITI531383,MERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANT,5942.0,,,Arunachal Pradesh,ARE,279971.0,"H.No. 310
Pingle",TRM95757,2.0,6.0,Y,A179GG,61,,2025-12-29,E,,N,CITI0001,453245.0,999999,VISA277105758,195.67,,12.67,REF000000000641,641.0,B1279,2025-12-30,,MEDIUM,Y,,CITI,CITI_BANK,2026-01-05T04:30:29.770987
CITI0000000246,AUTH00000642,5809513,580951,9513,03/27,VISA,CREDIT,2025-12-27,04:30:29,2025-12-27T04:30:29.770987,-9160.05,INR,10720.42,,9.0,REFUND,10000.0,CITI718667,,5912.0,,Kolkata,Nagaland,SGP,,,TRM47167,7.0,8.0,N,A454RE,41,,0000-00-00,A,,1,CITI0001,453241.0,580951,VISA601402455,75.87,,14.01,REF000000000642,642.0,B4122,0000-00-00,75.0,LOW,U,,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000643,AUTH00000643,453244******8692,453244,8692,09/31,AMEX,DEBIT,2025-11-23,04:30:29,2025-11-23T04:30:29.772994,24537.27,INR,16302.58,,21.0,PREAUTH,0.0,CITI818694,,5999.0,,Ahmedabad,,GBR,785512.0,"H.No. 26
Tak Circle",TRM99869,2.0,0.0,Y,,0,,2025-11-23,P,,Y,CITI0001,453242.0,453244,VISA807264030,8.97,,10.37,REF000000000643,643.0,B1613,2025-11-24,,,N,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000644,AUTH00000644,453243******9338,453243,9338,07/26,AMEX,CREDIT,2025-11-16,04:30:29,2025-11-16T04:30:29.772994,6825.79,INR,20593.94,EUR,1.0,VOID,10000.0,CITI412412,,,,Lucknow,Chhattisgarh,SGP,792213.0,,TRM49901,2.0,0.0,Y,A816EV,0,,2025-11-16,N,S,N,CITI0001,453244.0,453243,VISA522005973,,43.59,23.69,REF000000000644,644.0,B9476,2025-11-17,86.0,MEDIUM,A,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000645,AUTH00000645,453244******4507,453244,4507,12/31,DISCOVER,CREDIT,2025-12-28,04:30:29,2025-12-28T04:30:29.772994,13368.45,SGD,,USD,9.0,PURCHASE,90000.0,CITI858730,"Lad, Dhar and Bedi",,,Kochi,,USA,,,TRM82338,90.0,1.0,N,A465IG,0,,2025-12-28,U,M,N,CITI0001,453243.0,453244,VISA486935379,54.69,37.54,,REF000000000645,645.0,B8224,2025-12-31,,LOW,N,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000646,AUTH00000646,453243******2328,453243,2328,03/28,DISCOVER,PREPAID,2026-01-03,04:30:29,2026-01-03T04:30:29.772994,24282.35,INR,,,20.0,VOID,10000.0,CITI644615,Ramanathan-Khanna,,,Chennai,Tamil Nadu,SGP,117601.0,,TRM87870,10.0,8.0,N,A893DO,54,,2026-01-03,S,M,Y,CITI0001,453243.0,453243,VISA426545976,,18.36,28.3,REF000000000646,646.0,B1077,2026-01-06,37.0,MEDIUM,,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000647,AUTH00000647,453244******2838,453244,2838,12/28,DISCOVER,CREDIT,2025-12-21,04:30:29,2025-12-21T04:30:29.772994,3272.8,INR,13855.59,,0.0,PREAUTH,20000.0,CITI492629,Kakar-Muni,5411.0,,Bangalore,,USA,640658.0,"H.No. 27, Suri Road",TRM98626,81.0,1.0,Y,A165FR,0,,2025-12-21,E,,Y,CITI0001,453242.0,453244,VISA106376848,129.83,,,REF000000000647,647.0,B8005,2025-12-22,,,N,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000648,AUTH00000648,453244******2512,453244,2512,12/22,AMEX,PREPAID,2025-12-02,04:30:29,2025-12-02T04:30:29.772994,4742.5,EUR,,,0.0,CASH_WITHDRAWAL,0.0,CITI174065,"Chaudry, Pandey and Srinivasan",,,Mumbai,Maharashtra,GBR,,,TRM33786,81.0,0.0,Y,A828MV,0,,2025-12-02,A,,,CITI0001,453245.0,453244,VISA999013547,11.83,45.57,19.43,REF000000000648,648.0,,2025-12-05,37.0,HIGH,U,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000649,AUTH00000649,453245******4635,453245,4635,06/29,VISA,CREDIT,2025-12-11,04:30:29,2025-12-11T04:30:29.772994,12967.56,INR,,EUR,0.0,PURCHASE,90000.0,CITI326051,Bansal Inc,5411.0,,Nagpur,,GBR,937516.0,,TRM47819,5.0,1.0,N,A323UH,0,,2025-12-11,,,N,CITI0001,453246.0,453245,VISA835488016,28.76,33.12,25.84,REF000000000649,649.0,B9614,2025-12-13,,,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000650,AUTH00000650,453243******2238,453243,2238,09/27,MASTERCARD,CREDIT,1999-12-31,23:59:59,1999-12-31T23:59:59,-827.28,INR,,,1.0,,10000.0,CITI819112,Zachariah PLC,5912.0,,Indore,,ARE,357031.0,,TRM54629,10.0,0.0,Y,A346JX,0,,1999-12-31,,U,Y,CITI0001,453246.0,453243,VISA768402217,26.65,20.9,7.42,REF000000000650,650.0,B8786,2000-01-01,43.0,HIGH,,,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000651,AUTH00000651,453242******1705,453242,1705,06/24,DISCOVER,PREPAID,2025-12-26,04:30:29,2025-12-26T04:30:29.772994,4117.3,INR,22065.58,INR,9.0,CASH_WITHDRAWAL,10000.0,CITI554374,,,,Bhopal,,SGP,135844.0,,TRM64933,81.0,8.0,Y,,91,,2025-12-26,A,M,,CITI0001,453244.0,453242,VISA962428901,,44.18,,REF000000000651,651.0,B7842,2025-12-27,16.0,,,,CITI,CITI_BANK,2026-01-05T04:30:29.772994
,AUTH00000652,999999******9999,999999,9999,07/29,DISCOVER,,2025-12-15,04:30:29,2025-12-15T04:30:29.772994,18098.34,INR,,,21.0,CASH_WITHDRAWAL,10000.0,CITI442403,Ganesan Group,5661.0,,Nagpur,,US,,"35
Ranganathan Path",TRM74210,81.0,8.0,N,A725XH,65,,2025-12-15,Y,U,N,CITI0001,453242.0,999999,VISA549260329,,41.39,,REF000000000652,652.0,,2025-12-16,38.0,MEDIUM,N,,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000653,AUTH00000653,453242******3304,453242,3304,06/31,VISA,CREDIT,2025-11-28,04:30:29,2025-11-28T04:30:29.772994,2220.93,INR,,,20.0,VOID,0.0,,Vasa-Ramanathan,7011.0,,Kolkata,Punjab,SGP,362959.0,,TRM66586,90.0,1.0,Y,A166QW,0,,2025-11-28,,,Y,CITI0001,453246.0,453242,VISA821915229,,23.17,,REF000000000653,653.0,B7049,2025-11-29,,MEDIUM,A,2.2,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000654,AUTH00000654,453242******0521,453242,521,02/22,AMEX,CREDIT,2025-12-18,04:30:29,2025-12-18T04:30:29.772994,11124.07,INR,4921.59,,9.0,VOID,10000.0,CITI929696,Sinha-Arora,,,,Manipur,SGP,868306.0,"H.No. 95
Jayaraman Circle",TRM11429,7.0,8.0,N,,0,,2025-12-18,P,,N,CITI0001,453244.0,453242,VISA465697049,62.47,25.07,28.71,REF000000000654,654.0,B2452,2025-12-21,,LOW,A,,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000655,AUTH00000655,490584******3979,490584,3979,01/32,MASTERCARD,CREDIT,2025-12-08,04:30:29,2025-12-08T04:30:29.772994,9645.05,INR,6805.6,,20.0,,0.0,CITI824877,,,,Bhopal,,SGP,114534.0,"16/842, Issac",TRM64678,90.0,1.0,N,A642EX,0,,2025-12-08,N,,N,CITI0001,453243.0,490584,VISA869786197,,,27.27,,655.0,B9533,2025-12-11,,LOW,,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.772994
CITI0000000656,AUTH00000656,701644******7290,701644,7290,09/32,MASTERCARD,DEBIT,2025-12-11,04:30:29,2025-12-11T04:30:29.772994,19627.03,RUPEES,9594.2,,20.0,PURCHASE,0.0,CITI288377,,5541.0,,,,ARE,391835.0,,TRM32319,81.0,0.0,UNKNOWN,A754UM,79,,2025-12-11,S,U,Y,CITI0001,453245.0,701644,VISA536839820,,22.95,2.18,REF000000000656,656.0,B7829,2025-12-12,,,,,CITI,CITI_BANK,2026-01-05T04:30:29.772994
,AUTH00000657,000000******0000,0,0,05/29,VISA,DEBIT,2025-11-23,25:00:00,2025-11-23T04:30:29.772994,24801.51,INR,-966.81,,1.0,VOID,0.0,M36,"Dhaliwal, Pradhan and Chhabra",5661.0,,,,GBR,397320.0,,,10.0,6.0,Y,A117KQ,0,,2025-11-23,Y,S,Y,CITI0001,453245.0,0,VISA663191627,,5.41,11.39,REF000000000657,657.0,BATCH0000,2025-11-25,53.0,MEDIUM,Y,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000658,AUTH00000658,453242******3634,453242,3634,07/30,AMEX,DEBIT,2025-12-09,04:30:29,2025-12-09T04:30:29.774999,20031.54,INR,19021.11,,9.0,PURCHASE,90000.0,CITI910399,Vaidya-Aurora,5999.0,,Ahmedabad,Bihar,IND,189689.0,"198, Mutti Street",TRM47958,2.0,8.0,N,A885PW,0,,2025-12-09,S,S,N,CITI0001,453242.0,453242,VISA808133548,112.51,32.79,22.96,REF000000000658,658.0,B1945,2025-12-11,94.0,HIGH,N,,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000659,AUTH00000659,453243******6353,453243,6353,12/26,DISCOVER,CREDIT,2025-12-29,04:30:29,2025-12-29T04:30:29.774999,-616.01,INR,16999.08,,21.0,PREAUTH,90000.0,CITI895599,Panchal-Oommen,,,,Manipur,SGP,319993.0,,TRM99030,81.0,1.0,Y,A990EH,0,,2025-12-29,,N,N,CITI0001,453242.0,453243,VISA197612928,183.81,,10.03,REF000000000659,659.0,B3996,2025-12-30,57.0,,N,,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000660,AUTH00000660,453243******8564,453243,8564,01/28,MASTERCARD,CREDIT,2025-12-01,04:30:29,2025-12-01T04:30:29.774999,4340.48,INR,,,1.0,PURCHASE,10000.0,CITI256100,,5411.0,,Hyderabad,Maharashtra,ARE,,,TRM72700,10.0,0.0,Y,A316FY,0,,2025-12-01,E,S,N,CITI0001,453243.0,453243,VISA352385800,,21.89,,REF000000000660,660.0,B3229,2025-12-02,87.0,,A,,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000661,AUTH00000661,453244******5828,453244,5828,02/32,AMEX,PREPAID,2025-11-22,04:30:29,2025-11-22T04:30:29.774999,23802.89,INR,5844.18,EUR,9.0,REFUND,10000.0,CITI941456,Nigam-Kala,5541.0,,Kolkata,Mizoram,ARE,838166.0,,TRM80521,10.0,8.0,Y,A316HA,0,,2025-11-22,,M,N,CITI0001,453241.0,453244,VISA572692327,160.01,,5.83,REF000000000661,661.0,B5233,2025-11-23,,,,,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000662,AUTH00000662,453243******8878,453243,8878,10/31,AMEX,PREPAID,2025-12-09,04:30:29,2025-12-09T04:30:29.774999,-904.61,SGD,,EUR,21.0,CASH_WITHDRAWAL,0.0,CITI484611,,5912.0,,Hyderabad,,USA,997557.0,,TRM89250,10.0,0.0,N,,0,,2025-12-09,E,P,Y,CITI0001,453246.0,453243,VISA795938504,8.67,29.8,,REF000000000662,662.0,B6814,2025-12-11,33.0,MEDIUM,N,2.2,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI,AUTH00000663,999999******9999,999999,9999,02/30,VISA,CREDIT,2025-11-07,04:30:29,2025-11-07T04:30:29.774999,-660.63,INR,,EUR,21.0,PURCHASE,0.0,CITI497317,Ravi-Dasgupta,,,Hyderabad,Gujarat,GBR,184936.0,"90/120, Narasimhan Zila",TRM76632,2.0,1.0,N,A143ZY,43,,2025-11-07,,S,,CITI0001,453246.0,999999,VISA943224041,168.13,5.12,13.05,REF000000000663,663.0,B3951,2025-11-08,58.0,LOW,A,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.774999
664,AUTH00000664,453241******5348,453241,5348,02/29,VISA,PREPAID,2026-03-20,00:00:00,2026-03-20T04:30:29.774999,7803.28,INR,,,20.0,,20000.0,CITI703216,"Om, Ganguly and Raj",5311.0,,Kolkata,,IND,235352.0,"77/71, Tandon Ganj",TRM30580,5.0,0.0,N,,62,,2026-03-20,A,P,N,CITI0001,453241.0,453241,VISA438202164,49.9,14.93,,REF000000000664,664.0,B9159,2026-03-22,,,N,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000665,AUTH00000665,453245******6966,453245,6966,10/29,MASTERCARD,PREPAID,2025-12-03,04:30:29,2025-12-03T04:30:29.774999,3822.26,INR,,EUR,20.0,REFUND,0.0,CITI361607,Sem-Trivedi,,,Lucknow,Himachal Pradesh,IND,925010.0,"H.No. 489, Joshi Circle",TRM49479,90.0,2.0,Y,A415OO,0,,2025-12-03,,M,Y,CITI0001,453242.0,453245,VISA890774909,,,20.19,REF000000000665,665.0,B7848,2025-12-06,,,,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000666,AUTH00000666,453246******4615,453246,4615,10/26,AMEX,DEBIT,2025-11-13,04:30:29,2025-11-13T04:30:29.774999,3952.54,INR,,,20.0,CASH_WITHDRAWAL,90000.0,CITI699449,Kurian-Halder,4121.0,,Indore,,ARE,968885.0,"71/548, Bail Nagar",TRM39496,81.0,6.0,N,,0,,2025-11-13,U,S,Y,CITI0001,453241.0,453246,VISA656110113,,18.74,12.62,REF000000000666,666.0,,2025-11-16,52.0,,A,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000667,AUTH00000667,453243******0031,453243,31,09/26,VISA,CREDIT,2025-11-07,04:30:29,2025-11-07T04:30:29.774999,11591.83,INR,9460.05,,21.0,PREAUTH,20000.0,CITI302173,"Chahal, Sandal and Bala",,,Chandigarh,Goa,USA,,"13/428
Jayaraman Street",TRM72267,90.0,8.0,N,A862LD,0,,2025-11-07,Y,,N,CITI0001,453243.0,453243,VISA633704302,,,5.94,REF000000000667,667.0,B7889,2025-11-10,,,,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000668,AUTH00000668,453245******9181,453245,9181,09/28,MASTERCARD,CREDIT,2038-01-19,03:14:07,2038-01-19T03:14:07,14980.93,INR,,,20.0,PREAUTH,0.0,CITI749789,Borra Group,5732.0,,Mumbai,,ARE,304257.0,"34/015
Kamdar",TRM48123,5.0,8.0,Y,A132AK,0,,2038-01-19,,N,N,CITI0001,453245.0,453245,VISA762394811,170.89,,,REF000000000668,668.0,B2999,2038-01-21,82.0,MEDIUM,,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000669,AUTH00000669,453246******6790,453246,6790,11/29,AMEX,PREPAID,2026-12-09,04:30:29,2026-12-09T04:30:29.774999,22785.16,INR,,,20.0,VOID,10000.0,CITI879791,"Dhaliwal, Bhakta and Nayar",,,Delhi,Uttar Pradesh,SGP,429780.0,,TRM88596,10.0,2.0,N,A938MK,51,,2026-12-09,Y,S,Y,CITI0001,453241.0,453246,VISA516598693,115.75,,,REF000000000669,669.0,B6022,2026-12-11,,,U,,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000670,AUTH00000670,453244******0491,453244,491,11/30,VISA,CREDIT,2025-11-06,04:30:29,2025-11-06T04:30:29.774999,4574.75,INR,,,20.0,PREAUTH,10000.0,CITI939945,Malhotra and Sons,5661.0,,Delhi,Mizoram,ARE,,,TRM25540,10.0,6.0,N,A394FL,62,,2025-11-06,,M,Y,CITI0001,453242.0,453244,VISA771719637,198.53,,11.47,REF000000000670,670.0,B6703,2025-11-07,20.0,,N,,CITI,CITI_BANK,2026-01-05T04:30:29.774999
CITI0000000671,AUTH00000671,453241******3517,453241,3517,07/31,VISA,DEBIT,2026-01-04,04:30:29,2026-01-04T04:30:29.774999,23800.41,INR,24909.46,,0.0,CASH_WITHDRAWAL,20000.0,CITI883671,Anand and Sons,7523.0,,Chennai,,ARE,,,TRM37354,7.0,0.0,N,A001KJ,0,,2026-01-04,U,,Y,CITI0001,453243.0,453241,VISA832777798,,,,REF000000000671,671.0,B4852,2026-01-07,92.0,,,2.2,CITI,CITI_BANK,2026-01-05T04:30:29.777005
CITI,AUTH00000672,000000******0000,0,0,04/23,MASTERCARD,PREPAID,2025-11-08,04:30:29,2025-11-08T04:30:29.777005,18999.58,AED,,,1.0,VOID,0.0,CITI694365,UNKNOWN MERCHANT,5499.0,,Kolkata,Telangana,SGP,,,TRM31677,2.0,6.0,Y,A019PP,0,,2025-11-08,,M,N,CITI0001,453244.0,0,0,117.79,18.0,27.57,REF000000000672,672.0,B3672,2025-11-10,,HIGH,A,,CITI,CITI_BANK,2026-01-05T04:30:29.777005
CITI0000000376,AUTH00000673,000000******0000,0,0,10/28,DISCOVER,DEBIT,2025-12-13,04:30:29,2025-12-13T04:30:29.777005,0.46,INR,11036.64,EUR,0.0,,10000.0,CITI460277,Trivedi-Nigam,5651.0,,Lucknow,,SGP,,,TRM79956,90.0,1.0,Y,,65,,2025-12-13,U,,,CITI0001,453245.0,0,VISA511853022,57.26,-26.0,25.43,REF000000000673,673.0,B1761,2025-12-14,,,Y,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.777005
674,AUTH00000674,6659537,665953,9537,05/30,DISCOVER,PREPAID,2026-01-05,04:30:29,2026-01-05T04:30:29.777005,13506.65,AED,11375.92,,9.0,FAILED,10000.0,CITI634625,,5651.0,,Pune,Chhattisgarh,SGP,,"H.No. 60, Dhawan",TRM38447,5.0,6.0,N,A320KJ,43,,2026-01-05,R,S,,CITI0001,453244.0,665953,VISA675435897,,,,REF000000000674,674.0,,2026-01-06,44.0,,U,,CITI,CITI_BANK,2026-01-05T04:30:29.777005
