txn_reference_number,authorization_id,card_number,card_bin,card_last_digits,card_expiry_mmyy,card_type,card_scheme,transaction_date,transaction_time,transaction_timestamp,transaction_amount,transaction_currency,billing_amount,billing_currency,transaction_type_code,transaction_type_desc,processing_code,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city,merchant_state,merchant_country,merchant_postal_code,merchant_address,terminal_id,pos_entry_mode,pos_condition_code,card_present_flag,auth_code,response_code,response_message,auth_date,avs_result,cvv_result,cvv_provided,acquirer_id,acquirer_bin,issuer_bin,network_reference,interchange_fee,service_tax,network_fee,retrieval_reference_number,trace_number,batch_number,settlement_date,fraud_score,risk_category,3ds_authenticated,3ds_version,bank_name,data_source,record_created_at
HDFC0000000801,AUTH00000801,453212******4365,453212,4365,11/29,VISA,CREDIT,2025-12-28,23:10:57,2025-12-28T23:10:57.091422,589.5,INR,,,01,REFUND,000000,HDFC116665,Sibal-Ganguly,7011,,Chennai,Manipur,IND,680203,"83, Kakar Ganj",TRM30754,05,00,Y,A211BT,91,,2025-12-28,A,U,N,HDFC0001,453214,453212,VISA940871299,31.62,39.44,7.6,REF000000000801,000801,B6711,2025-12-29,,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.091422
HDFC0000003302,AUTH00003302,453214******3978,453214,3978,11/28,VISA,CREDIT,2025-12-27,23:10:57,2025-12-27T23:10:57.385195,8990.95,INR,,,01,CASH_WITHDRAWAL,000000,HDFC784381,Kibe-Patil,5541,,Chennai,,IND,318273,,TRM19634,05,00,Y,A571SZ,05,,2025-12-27,U,U,N,HDFC0001,453211,453214,VISA318317963,51.26,35.16,8.66,REF000000003302,003302,B1586,2025-12-28,58.0,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.385195
HDFC0000001927,AUTH00001927,453213******3135,453213,3135,04/30,VISA,CREDIT,2026-01-09,23:10:57,2025-12-31T23:10:57.221147,3824.03,INR,,,00,CASH_WITHDRAWAL,000000,HDFC696323,Parmer Ltd,7011,,Ahmedabad,Gujarat,IND,871344,"H.No. 23
Sha Path",TRM28066,02,00,Y,A004FK,51,,2025-12-31,P,U,Y,HDFC0001,453214,453213,VISA805233463,,46.39,8.83,REF000000001927,001927,B2681,2026-01-01,49.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.221147
HDFC0000003787,AUTH00003787,453211******0288,453211,0288,01/29,VISA,CREDIT,2026-01-02,23:10:57,2026-01-02T23:10:57.443244,183.06,INR,,,00,CASH_WITHDRAWAL,000000,HDFC405035,Morar-Chad,,,Mumbai,Sikkim,IND,349128,"811, Sawhney Ganj",TRM14108,81,00,Y,A244XF,00,,2026-01-02,Y,N,Y,HDFC0001,453213,453211,VISA497016242,87.1,32.94,17.55,REF000000003787,003787,B7909,2026-01-03,15.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.443244
HDFC0000000861,AUTH00000861,453214******3220,453214,3220,07/28,VISA,CREDIT,2025-12-13,23:10:57,2025-12-13T23:10:57.093938,1519.78,INR,,,01,CASH_WITHDRAWAL,000000,HDFC403719,Baral-Divan,5411,,Hyderabad,Himachal Pradesh,IND,873677,,TRM75519,05,00,Y,A240PP,51,,2025-12-13,N,U,Y,HDFC0001,453213,453214,VISA960654246,59.83,31.56,11.96,REF000000000861,000861,B1561,2025-12-14,85.0,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.093938
HDFC0000003518,AUTH00003518,453212******7064,453212,7064,01/26,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.407828,1706.76,INR,,,00,CASH_WITHDRAWAL,000000,HDFC437703,"Chhabra, Bora and Sinha",5311,,Jaipur,Bihar,IND,,"H.No. 00
Kunda Ganj",TRM46069,02,00,N,A568RG,91,,2025-12-18,U,M,Y,HDFC0001,453211,453212,VISA697523948,84.77,41.22,9.75,REF000000003518,003518,B8819,2025-12-19,91.0,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.407828
HDFC0000002929,AUTH00002929,453212******6744,453212,6744,04/29,VISA,CREDIT,2025-12-12,23:10:57,2025-12-12T23:10:57.335843,3896.98,INR,,,20,PURCHASE,000000,HDFC995579,Babu Ltd,5541,,Hyderabad,,IND,845652,,TRM58278,90,00,Y,A273YQ,51,,2025-12-12,P,P,Y,HDFC0001,453211,453212,VISA317214471,53.33,6.17,13.34,REF000000002929,002929,B7251,2025-12-13,48.0,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.335843
HDFC0000003657,AUTH00003657,453212******3352,453212,3352,11/27,VISA,CREDIT,2026-01-02,23:10:57,2026-01-02T23:10:57.425077,6162.24,INR,,,01,REFUND,000000,HDFC736095,"Dugal, Choudhury and Mani",5921,,Ahmedabad,Telangana,IND,893448,"H.No. 13, Chauhan Chowk",TRM84024,90,00,Y,A730BS,51,,2026-01-02,P,P,N,HDFC0001,453211,453212,VISA770025696,82.67,47.15,7.98,REF000000003657,003657,B1868,2026-01-03,18.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.425077
HDFC0000001252,AUTH00001252,453211******1863,453211,1863,12/27,VISA,CREDIT,2025-12-15,23:10:57,2025-12-15T23:10:57.141050,6317.88,INR,,,20,PURCHASE,000000,HDFC528906,Suri LLC,5812,,Chennai,Goa,IND,345265,"34/476, Baria Path",TRM46890,05,00,N,A471VJ,00,,2025-12-15,A,P,N,HDFC0001,453213,453211,VISA453536775,14.88,,10.7,REF000000001252,001252,B7207,2025-12-16,16.0,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.141050
HDFC0000002261,AUTH00002261,453214******9945,453214,9945,05/28,VISA,CREDIT,2025-12-28,23:10:57,2025-12-28T23:10:57.262236,591.52,INR,,,20,REFUND,000000,HDFC955615,"Badal, Bora and Bajwa",5942,,Mumbai,Jharkhand,IND,524769,,TRM20705,90,00,N,,05,,2025-12-28,Y,P,Y,HDFC0001,453211,453214,VISA105585884,91.23,14.56,,REF000000002261,002261,B7335,2025-12-29,52.0,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.262236
HDFC0000001239,AUTH00001239,453211******1566,453211,1566,03/29,VISA,CREDIT,2025-12-26,23:10:57,2025-12-26T23:10:57.141050,4039.48,INR,,,00,REFUND,000000,HDFC159598,"Patla, Sheth and Rege",5541,,Ahmedabad,Kerala,IND,127800,,TRM52694,81,00,N,A436JE,00,,2025-12-26,A,P,N,HDFC0001,453211,453211,VISA529201643,46.16,40.06,6.3,REF000000001239,001239,B6484,2025-12-27,68.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.141050
HDFC0000000492,AUTH00000492,453213******1459,453213,1459,07/27,VISA,CREDIT,2025-12-13,23:10:57,2025-12-13T23:10:57.040704,9717.43,INR,,,00,REFUND,000000,HDFC953481,Joshi PLC,,,Hyderabad,Sikkim,IND,671063,"H.No. 12
Balasubramanian Road",TRM22509,81,00,N,A568KK,91,,2025-12-13,P,N,Y,HDFC0001,453214,453213,VISA150348837,83.91,,12.58,REF000000000492,000492,B1206,2025-12-14,40.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.041704
HDFC0000003213,AUTH00003213,453213******7346,453213,7346,07/26,VISA,CREDIT,2025-12-26,23:10:57,2025-12-26T23:10:57.373860,2041.75,INR,,,21,CASH_WITHDRAWAL,000000,HDFC438514,Nayar LLC,5814,,Hyderabad,Bihar,IND,851071,"H.No. 902, Raghavan Nagar",TRM50363,02,00,Y,A071PV,00,,2025-12-26,N,U,Y,HDFC0001,453213,453213,VISA524157340,69.17,48.89,16.08,REF000000003213,003213,B2869,2025-12-27,3.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.373860
HDFC0000001997,AUTH00001997,453213******8831,453213,8831,05/29,VISA,CREDIT,2025-12-15,23:10:57,2025-12-15T23:10:57.229116,1526.86,INR,,,20,REFUND,000000,HDFC658106,Chander-Jani,,,Delhi,Manipur,IND,171806,,TRM62630,05,00,Y,A591LI,00,,2025-12-15,N,P,N,HDFC0001,453213,453213,VISA283195918,34.52,18.25,4.25,REF000000001997,001997,B5467,2025-12-16,92.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.229116
HDFC0000001004,AUTH00001004,453214******0836,453214,0836,01/29,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.113219,445.45,INR,,,00,CASH_WITHDRAWAL,000000,HDFC357932,Gaba-Raj,5732,,Pune,Manipur,IND,296805,"044, Krish Zila",TRM53825,90,00,N,A845KZ,05,,2025-12-18,A,M,N,HDFC0001,453212,453214,VISA560980631,,,12.77,REF000000001004,001004,B9932,2025-12-19,90.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.113219
HDFC0000001112,AUTH00001112,453212******8991,453212,8991,09/28,VISA,CREDIT,2025-12-08,23:10:57,2025-12-08T23:10:57.125670,1503.7,INR,,,00,PURCHASE,000000,HDFC296382,Dutt Ltd,5691,,Hyderabad,Madhya Pradesh,IND,152113,"H.No. 36
Mallick",TRM28325,81,00,Y,,05,,2025-12-08,Y,U,N,HDFC0001,453213,453212,VISA202207289,30.07,42.76,8.72,REF000000001112,001112,B8163,2025-12-09,,HIGH,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.125670
HDFC0000003397,AUTH00003397,453212******2315,453212,2315,11/26,VISA,CREDIT,2025-12-08,23:10:57,2025-12-08T23:10:57.392437,1655.16,INR,,,01,PURCHASE,000000,HDFC164397,Luthra-Barad,,,Jaipur,Manipur,IND,856832,"H.No. 841, Butala Path",TRM76602,90,00,Y,A242AK,51,,2025-12-08,P,P,N,HDFC0001,453214,453212,VISA252983750,61.3,34.56,,REF000000003397,003397,B8726,2025-12-09,98.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.392437
HDFC0000001431,AUTH00001431,453214******9349,453214,9349,09/29,VISA,CREDIT,2026-01-07,23:10:57,2025-12-30T23:10:57.160188,4768.85,INR,,,21,PURCHASE,000000,HDFC201352,Sengupta-Kadakia,5411,,Lucknow,Assam,IND,373750,,TRM20398,05,00,N,A539HF,00,,2025-12-30,U,N,N,HDFC0001,453213,453214,VISA244368373,,36.13,6.68,REF000000001431,001431,B7933,2025-12-31,55.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.160188
HDFC0000003414,AUTH00003414,453214******0485,453214,0485,03/30,VISA,CREDIT,2025-12-19,23:10:57,2025-12-19T23:10:57.396949,4368.81,INR,,,01,REFUND,000000,HDFC625233,"Mital, Parmar and Butala",5812,,Chennai,Madhya Pradesh,IND,219697,"91/94
Ramesh Path",TRM37596,02,00,N,,51,,2025-12-19,Y,N,Y,HDFC0001,453214,453214,VISA607470954,66.91,,10.8,REF000000003414,003414,B5744,2025-12-20,25.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.396949
HDFC0000001745,AUTH00001745,453211******8241,453211,8241,05/26,VISA,CREDIT,2025-12-09,23:10:57,2025-12-09T23:10:57.198790,2841.09,INR,,,01,REFUND,000000,HDFC658097,Dua and Sons,5814,,Bangalore,Goa,IND,,,TRM20690,05,00,N,A801WM,91,,2025-12-09,U,U,N,HDFC0001,453214,453211,VISA418043507,,15.29,4.21,REF000000001745,001745,B3585,2025-12-10,23.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.198790
HDFC0000002211,AUTH00002211,453213******4372,453213,4372,04/29,VISA,CREDIT,2025-12-11,23:10:57,2025-12-11T23:10:57.254941,738.2,INR,,,01,CASH_WITHDRAWAL,000000,HDFC515822,Venkataraman and Sons,5942,,Jaipur,Chhattisgarh,IND,,,TRM93920,81,00,N,A224CC,05,,2025-12-11,Y,N,N,HDFC0001,453214,453213,VISA952128533,52.5,,3.79,REF000000002211,002211,B6856,2025-12-12,27.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.254941
HDFC0000000397,AUTH00000397,698147******3909,698147,3909,11/30,VISA,CREDIT,2026-01-03,23:10:57,2026-01-03T23:10:57.022077,2201.51,INR,,,20,REFUND,000000,HDFC112797,"Barad, Rajagopalan and Rattan",7011,,Lucknow,Punjab,IND,232179,"90/277
Jaggi Nagar",TRM38116,90,00,Y,A843CY,51,,2026-01-03,Y,M,N,HDFC0001,453211,698147,VISA337706453,40.31,45.14,8.47,REF000000000397,000397,B4991,2026-01-04,87.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.023084
HDFC0000003354,AUTH00003354,453213******6960,453213,6960,09/27,VISA,CREDIT,2025-12-08,23:10:57,2025-12-08T23:10:57.390993,4254.93,INR,,,21,CASH_WITHDRAWAL,000000,HDFC995011,Chakrabarti Group,5691,,Jaipur,Arunachal Pradesh,IND,916888,"H.No. 85
Sarin Chowk",TRM53700,81,00,N,A886MO,51,,2025-12-08,U,P,Y,HDFC0001,453211,453213,VISA345772278,62.3,41.89,13.25,REF000000003354,003354,B1297,2025-12-09,,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.390993
HDFC0000003152,AUTH00003152,453213******4474,453213,4474,03/27,VISA,CREDIT,2026-01-02,23:10:57,2026-01-02T23:10:57.364226,8850.67,INR,,,01,REFUND,000000,HDFC493448,"Chada, Wadhwa and Nayak",4121,,Jaipur,Himachal Pradesh,IND,961104,"336, Parsa Marg",TRM20173,02,00,Y,A028VM,00,,2026-01-02,N,N,N,HDFC0001,453213,453213,VISA312833092,91.8,49.8,,REF000000003152,003152,B3784,2026-01-03,,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.364226
HDFC0000001833,AUTH00001833,453211******3483,453211,3483,10/30,VISA,CREDIT,2026-01-14,23:10:57,2025-12-05T23:10:57.211150,7140.35,INR,,,00,REFUND,000000,HDFC940012,"Andra, Saxena and Misra",5921,,Kolkata,Chhattisgarh,IND,852331,,TRM85093,02,00,Y,A990CR,51,,2025-12-05,U,P,N,HDFC0001,453214,453211,VISA618447984,61.55,9.82,,REF000000001833,001833,B7410,2025-12-06,,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.211150
HDFC0000003476,AUTH00003476,453211******2557,453211,2557,05/28,VISA,CREDIT,2025-12-25,23:10:57,2025-12-25T23:10:57.403601,4363.11,INR,,,21,REFUND,000000,HDFC345191,"Sodhi, Gill and Radhakrishnan",5651,,Bangalore,Karnataka,IND,,"13
Manda Marg",TRM28638,90,00,N,A967QS,05,,2025-12-25,P,N,N,HDFC0001,453213,453211,VISA950859170,,11.41,,REF000000003476,003476,B7638,2025-12-26,19.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.403601
HDFC0000000539,AUTH00000539,453212******6502,453212,6502,06/27,VISA,CREDIT,2025-12-05,23:10:57,2025-12-05T23:10:57.050548,6605.39,INR,,,21,PURCHASE,000000,HDFC231094,Acharya Inc,,,Lucknow,Sikkim,IND,,"H.No. 25
Aggarwal Marg",TRM52094,90,00,Y,A877BZ,00,,2025-12-05,U,M,Y,HDFC0001,453212,453212,VISA364040072,,,11.85,REF000000000539,000539,B8238,2025-12-06,,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.050548
HDFC0000003000,AUTH00003000,453211******6192,453211,6192,06/29,VISA,CREDIT,2025-12-08,23:10:57,2025-12-08T23:10:57.344828,747.0,INR,,,00,REFUND,000000,HDFC752821,Purohit-Dewan,5411,,Chennai,Goa,IND,104540,,TRM46293,02,00,Y,A821LY,00,,2025-12-08,P,M,Y,HDFC0001,453212,453211,VISA624607194,77.3,46.1,16.33,REF000000003000,003000,B2321,2025-12-09,10.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.344828
HDFC0000003429,AUTH00003429,453212******4279,453212,4279,06/27,VISA,CREDIT,2026-01-03,23:10:57,2026-01-03T23:10:57.398816,1894.73,INR,,,21,PURCHASE,000000,HDFC222269,"Rege, Hora and Chada",5732,,Lucknow,Odisha,IND,829265,,TRM84705,90,00,N,A630WK,51,,2026-01-03,P,U,Y,HDFC0001,453212,453212,VISA520651310,74.23,,8.32,REF000000003429,003429,B9494,2026-01-04,,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.398816
HDFC0000003681,AUTH00003681,453211******2486,453211,2486,08/28,VISA,CREDIT,2026-01-05,23:10:57,2026-01-03T23:10:57.428083,4173.55,INR,,,20,REFUND,000000,HDFC432604,"Mangal, Pillay and Kurian",5812,,Chennai,Assam,IND,603391,"780, Toor Road",TRM92688,02,00,N,A762BM,51,,2026-01-03,U,M,Y,HDFC0001,453212,453211,VISA966830931,,31.03,3.63,REF000000003681,003681,B8108,2026-01-04,4.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.428083
HDFC0000002935,AUTH00002935,453213******9011,453213,9011,07/29,VISA,CREDIT,2025-12-24,23:10:57,2025-12-24T23:10:57.335843,4334.05,INR,,,21,REFUND,000000,HDFC489941,"Parikh, Patil and Mammen",5912,,Kolkata,Assam,IND,707983,,TRM12166,02,00,N,A760YN,00,,2025-12-24,P,U,Y,HDFC0001,453212,453213,VISA480252228,35.72,11.94,5.34,REF000000002935,002935,B5535,2025-12-25,45.0,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.335843
HDFC0000001811,AUTH00001811,453211******6904,453211,6904,11/27,VISA,CREDIT,2025-12-21,23:10:57,2025-12-21T23:10:57.208597,353.32,INR,,,00,CASH_WITHDRAWAL,000000,HDFC461777,"Chhabra, Kapoor and Yohannan",,,Lucknow,Tripura,IND,745841,"H.No. 498, Dugar Ganj",TRM23367,90,00,N,,00,,2025-12-21,N,U,Y,HDFC0001,453211,453211,VISA640722204,87.1,,,REF000000001811,001811,B8277,2025-12-22,,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.208597
HDFC0000000857,AUTH00000857,453211******3454,453211,3454,01/28,VISA,CREDIT,2025-12-06,23:10:57,2025-12-06T23:10:57.093938,9638.12,INR,,,00,REFUND,000000,HDFC403869,"Thakur, Bains and Ganesan",,,Mumbai,Punjab,IND,536950,,TRM72678,90,00,Y,A424CK,51,,2025-12-06,P,U,N,HDFC0001,453212,453211,VISA539901062,61.49,47.11,12.92,REF000000000857,000857,B2525,2025-12-07,38.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.093938
HDFC0000002121,AUTH00002121,453212******5510,453212,5510,12/27,VISA,CREDIT,2026-01-09,23:10:57,2025-12-21T23:10:57.243776,7270.36,INR,,,01,REFUND,000000,HDFC379441,Rana Group,5814,,Jaipur,Madhya Pradesh,IND,859503,"H.No. 27, Khalsa Chowk",TRM87399,02,00,N,A923UI,91,,2025-12-21,P,P,N,HDFC0001,453214,453212,VISA738777763,,,13.97,REF000000002121,002121,B7336,2025-12-22,22.0,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.243776
HDFC0000001848,AUTH00001848,453214******1782,453214,1782,10/26,VISA,CREDIT,2025-12-28,23:10:57,2025-12-28T23:10:57.212999,1855.44,INR,,,21,CASH_WITHDRAWAL,000000,HDFC354180,Barad-Purohit,5661,,Pune,Chhattisgarh,IND,707625,"H.No. 559, Sarin",TRM26011,90,00,N,A725BX,00,,2025-12-28,Y,U,N,HDFC0001,453213,453214,VISA317362073,57.79,,13.19,REF000000001848,001848,B6061,2025-12-29,,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.212999
HDFC0000001345,AUTH00001345,453213******1367,453213,1367,11/29,VISA,CREDIT,2025-12-08,23:10:57,2025-12-08T23:10:57.153356,8222.23,INR,,,01,REFUND,000000,HDFC110480,Garg Group,5732,,Jaipur,Gujarat,IND,406163,,TRM25011,02,00,N,A890KF,91,,2025-12-08,Y,U,N,HDFC0001,453212,453213,VISA237655051,38.31,41.63,,REF000000001345,001345,B5764,2025-12-09,,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.153356
HDFC0000002632,AUTH00002632,453213******0598,453213,0598,02/27,VISA,CREDIT,2025-12-09,23:10:57,2025-12-09T23:10:57.302278,3458.66,INR,,,00,PURCHASE,000000,HDFC593658,Kari-Sridhar,5912,,Bangalore,Maharashtra,IND,862948,"H.No. 26, Devi Marg",TRM34486,81,00,N,A254MJ,00,,2025-12-09,Y,U,N,HDFC0001,453211,453213,VISA268518997,,12.13,,REF000000002632,002632,B2251,2025-12-10,100.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.302278
HDFC0000003687,AUTH00003687,453214******7053,453214,7053,11/30,VISA,CREDIT,2025-12-13,23:10:57,2025-12-13T23:10:57.428083,8494.07,INR,,,01,CASH_WITHDRAWAL,000000,HDFC648693,"Bhatia, Uppal and Mahal",7011,,Kolkata,Rajasthan,IND,639447,,TRM27084,02,00,Y,A820CK,05,,2025-12-13,A,P,N,HDFC0001,453211,453214,VISA303595513,,,4.4,REF000000003687,003687,B4392,2025-12-14,21.0,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.428083
HDFC0000002555,AUTH00002555,453211******7225,453211,7225,03/27,VISA,CREDIT,2025-12-31,23:10:57,2025-12-31T23:10:57.293471,7277.92,INR,,,01,REFUND,000000,HDFC115716,Baral Inc,5999,,Lucknow,Manipur,IND,662040,"79, Bandi Road",TRM58209,05,00,N,A786SM,91,,2025-12-31,U,M,Y,HDFC0001,453213,453211,VISA515049611,16.44,48.13,11.41,REF000000002555,002555,B8168,2026-01-01,,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.294475
HDFC0000000302,AUTH00000302,453214******8339,453214,8339,10/30,VISA,CREDIT,2025-12-24,23:10:56,2025-12-24T23:10:56.971418,1247.61,INR,,,00,REFUND,000000,HDFC304412,"Din, Dara and Sen",4121,,Kolkata,Goa,IND,834680,"320, Brar Marg",TRM11430,81,00,N,A632MQ,51,,2025-12-24,Y,M,N,HDFC0001,453211,453214,VISA495815219,91.88,,11.99,REF000000000302,000302,B8276,2025-12-25,13.0,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.971418
HDFC0000003584,AUTH00003584,453214******5319,453214,5319,08/26,VISA,CREDIT,2026-01-14,23:10:57,2025-12-09T23:10:57.415473,6625.03,INR,,,21,PURCHASE,000000,HDFC226590,"Bala, Salvi and De",5942,,Ahmedabad,Odisha,IND,338918,"H.No. 02
Mangat Marg",TRM10478,81,00,N,,00,,2025-12-09,A,N,N,HDFC0001,453212,453214,VISA954921555,82.63,,17.1,REF000000003584,003584,B1655,2025-12-10,92.0,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.415473
HDFC0000002785,AUTH00002785,453214******6180,453214,6180,03/27,VISA,CREDIT,2025-12-12,23:10:57,2025-12-12T23:10:57.318189,9367.79,INR,,,21,PURCHASE,000000,HDFC567734,Vaidya and Sons,5732,,Hyderabad,Rajasthan,IND,511941,"42
Bhagat Chowk",TRM62543,02,00,N,A549JU,00,,2025-12-12,A,M,N,HDFC0001,453211,453214,VISA422579038,89.28,46.3,16.32,REF000000002785,002785,B2090,2025-12-13,20.0,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.318189
HDFC0000003621,AUTH00003621,453211******9268,453211,9268,03/30,VISA,CREDIT,2025-12-31,23:10:57,2025-12-31T23:10:57.421342,9061.46,INR,,,21,CASH_WITHDRAWAL,000000,HDFC187620,Tata-Subramaniam,5812,,Jaipur,Assam,IND,680336,"91/842, Bhatnagar Path",TRM33661,81,00,Y,A956WF,51,,2025-12-31,A,N,N,HDFC0001,453212,453211,VISA103442707,,43.73,11.21,REF000000003621,003621,B4728,2026-01-01,,HIGH,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.421342
HDFC0000003094,AUTH00003094,453213******3062,453213,3062,08/29,VISA,CREDIT,2026-01-13,23:10:57,2025-12-31T23:10:57.357187,6162.27,INR,,,01,PURCHASE,000000,HDFC204051,Butala-Chanda,7011,,Ahmedabad,Odisha,IND,712534,"05/651
Kapur Ganj",TRM59323,05,00,N,A585DI,91,,2025-12-31,U,N,Y,HDFC0001,453212,453213,VISA622166180,80.89,18.7,19.07,REF000000003094,003094,B9555,2026-01-01,39.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.357187
HDFC0000000105,AUTH00000105,453214******0949,453214,0949,09/26,VISA,CREDIT,2025-12-06,23:10:56,2025-12-06T23:10:56.941196,7356.29,INR,,,20,PURCHASE,000000,HDFC326387,Som Inc,5812,,Delhi,Assam,IND,298663,,TRM96098,02,00,Y,A116GV,91,,2025-12-06,Y,P,N,HDFC0001,453214,453214,VISA211779101,,,8.08,REF000000000105,000105,B3591,2025-12-07,76.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.941196
HDFC0000002156,AUTH00002156,453211******9104,453211,9104,10/26,VISA,CREDIT,2026-01-08,23:10:57,2026-01-02T23:10:57.245930,6306.11,INR,,,01,REFUND,000000,HDFC968536,Halder-Muni,,,Mumbai,Chhattisgarh,IND,404301,,TRM82652,05,00,N,A031KV,05,,2026-01-02,P,M,Y,HDFC0001,453214,453211,VISA781385321,,19.11,11.15,REF000000002156,002156,B3959,2026-01-03,,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.245930
HDFC0000000328,AUTH00000328,453213******7522,453213,7522,01/27,VISA,CREDIT,2025-12-13,23:10:56,2025-12-13T23:10:56.976375,2438.23,INR,,,21,CASH_WITHDRAWAL,000000,HDFC312080,Suri-Parmer,5912,,Mumbai,Tripura,IND,845920,,TRM90593,81,00,N,,91,,2025-12-13,U,N,Y,HDFC0001,453212,453213,VISA457038397,87.2,17.31,11.52,REF000000000328,000328,B4222,2025-12-14,93.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.978388
HDFC0000000699,AUTH00000699,453213******6113,453213,6113,07/29,VISA,CREDIT,2025-12-23,23:10:57,2025-12-23T23:10:57.079902,1414.2,INR,,,21,CASH_WITHDRAWAL,000000,HDFC108260,Sethi-Nazareth,5814,,Lucknow,Uttar Pradesh,IND,519452,"92
Thaman Street",TRM87921,90,00,N,A777JU,00,,2025-12-23,A,P,N,HDFC0001,453212,453213,VISA634333282,83.94,12.12,16.79,REF000000000699,000699,B9146,2025-12-24,26.0,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.079902
HDFC0000000266,AUTH00000266,453212******5444,453212,5444,12/27,VISA,CREDIT,2025-12-27,23:10:56,2025-12-27T23:10:56.965836,5698.02,INR,,,20,CASH_WITHDRAWAL,000000,HDFC847717,Chauhan-D’Alia,5814,,Bangalore,Haryana,IND,253643,"H.No. 030, Patla Chowk",TRM60361,81,00,Y,,05,,2025-12-27,U,P,Y,HDFC0001,453211,453212,VISA378551365,55.77,28.26,18.2,REF000000000266,000266,B6639,2025-12-28,75.0,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.965836
HDFC0000003403,AUTH00003403,453214******3546,453214,3546,06/28,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.392437,8540.82,INR,,,20,PURCHASE,000000,HDFC747120,Manda-Chadha,4121,,Mumbai,Mizoram,IND,957675,,TRM98596,02,00,N,A436PZ,00,,2025-12-18,Y,M,N,HDFC0001,453214,453214,VISA424145121,87.18,39.55,,REF000000003403,003403,B4694,2025-12-19,11.0,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.392437
